Graph,Nodes,Optimal_Size,Heuristic,Average_Size,Best_Size,Worst_Size
anti_mdg,1484,199,Greedy Independent Cover,199.0,199,199
anti_mdg,1484,199,Sorted ListLeft,298.0,298,298
anti_mdg,1484,199,Sorted ListRight,1428.0,1428,1428
anti_mdg,1484,199,DFS,397.0,397,397
anti_mdg,1498,200,Maximum Degree Greedy,200.0,200,200
anti_mdg,1498,200,Greedy Independent Cover,200.0,200,200
anti_mdg,1498,200,Sorted ListLeft,299.0,299,299
anti_mdg,1498,200,Sorted ListRight,1442.0,1442,1442
anti_mdg,1498,200,DFS,399.0,399,399
anti_mdg,1504,201,Maximum Degree Greedy,201.0,201,201
anti_mdg,1504,201,Greedy Independent Cover,201.0,201,201
anti_mdg,1504,201,Sorted ListLeft,301.0,301,301
anti_mdg,1504,201,Sorted ListRight,1447.0,1447,1447
anti_mdg,1504,201,DFS,401.0,401,401
anti_mdg,1510,202,Maximum Degree Greedy,202.0,202,202
anti_mdg,1510,202,Greedy Independent Cover,202.0,202,202
anti_mdg,1510,202,Sorted ListLeft,302.0,302,302
anti_mdg,1510,202,Sorted ListRight,1453.0,1453,1453
anti_mdg,1510,202,DFS,403.0,403,403
anti_mdg,1516,203,Maximum Degree Greedy,203.0,203,203
anti_mdg,1516,203,Greedy Independent Cover,203.0,203,203
anti_mdg,1516,203,Sorted ListLeft,304.0,304,304
anti_mdg,1516,203,Sorted ListRight,1459.0,1459,1459
anti_mdg,1516,203,DFS,405.0,405,405
anti_mdg,1530,204,Maximum Degree Greedy,204.0,204,204
anti_mdg,1530,204,Greedy Independent Cover,204.0,204,204
anti_mdg,1530,204,Sorted ListLeft,305.0,305,305
anti_mdg,1530,204,Sorted ListRight,1472.0,1472,1472
anti_mdg,1530,204,DFS,407.0,407,407
anti_mdg,1536,205,Maximum Degree Greedy,205.0,205,205
anti_mdg,1536,205,Greedy Independent Cover,205.0,205,205
anti_mdg,1536,205,Sorted ListLeft,307.0,307,307
anti_mdg,1536,205,Sorted ListRight,1478.0,1478,1478
anti_mdg,1536,205,DFS,409.0,409,409
