Graph,Nodes,Optimal_Size,Heuristic,Average_Size,Best_Size,Worst_Size
barabasi_albert,200,81,Sorted ListLeft,89.56,87,92
barabasi_albert,200,81,Sorted ListRight,197.69666666666666,197,198
barabasi_albert,200,81,DFS,114.0,114,114
barabasi_albert,205,164,Maximum Degree Greedy,164.16666666666666,164,165
barabasi_albert,205,164,Greedy Independent Cover,164.0,164,164
barabasi_albert,205,164,Sorted ListLeft,193.17,193,194
barabasi_albert,205,164,Sorted ListRight,204.0,204,204
barabasi_albert,205,164,DFS,196.0,196,196
barabasi_albert,205,82,Maximum Degree Greedy,83.24,82,86
barabasi_albert,205,82,Greedy Independent Cover,82.02666666666667,82,83
barabasi_albert,205,82,Sorted ListLeft,90.50666666666666,88,93
barabasi_albert,205,82,Sorted ListRight,202.68666666666667,202,203
barabasi_albert,205,82,DFS,115.0,115,115
barabasi_albert,210,168,Maximum Degree Greedy,168.7,168,173
barabasi_albert,210,168,Greedy Independent Cover,168.0,168,168
barabasi_albert,210,168,Sorted ListLeft,196.33666666666667,195,197
barabasi_albert,210,168,Sorted ListRight,209.0,209,209
barabasi_albert,210,168,DFS,202.0,202,202
barabasi_albert,210,84,Maximum Degree Greedy,86.64333333333333,85,90
barabasi_albert,210,84,Greedy Independent Cover,84.04333333333334,84,85
barabasi_albert,210,84,Sorted ListLeft,93.64333333333333,90,97
barabasi_albert,210,84,Sorted ListRight,207.2,206,208
barabasi_albert,210,84,DFS,117.0,117,117
barabasi_albert,215,172,Maximum Degree Greedy,172.09666666666666,172,174
barabasi_albert,215,172,Greedy Independent Cover,172.0,172,172
barabasi_albert,215,172,Sorted ListLeft,202.99,202,204
barabasi_albert,215,172,Sorted ListRight,214.0,214,214
barabasi_albert,215,172,DFS,209.0,209,209
barabasi_albert,215,86,Maximum Degree Greedy,88.67,87,91
barabasi_albert,215,86,Greedy Independent Cover,86.04666666666667,86,87
barabasi_albert,215,86,Sorted ListLeft,96.24333333333334,94,100
barabasi_albert,215,86,Sorted ListRight,212.67666666666668,212,213
barabasi_albert,215,86,DFS,119.0,119,119
barabasi_albert,220,176,Maximum Degree Greedy,178.08333333333334,177,180
barabasi_albert,220,176,Greedy Independent Cover,176.0,176,176
barabasi_albert,220,176,Sorted ListLeft,208.51666666666668,208,209
barabasi_albert,220,176,Sorted ListRight,219.0,219,219
barabasi_albert,220,176,DFS,211.0,211,211
barabasi_albert,220,90,Maximum Degree Greedy,92.60666666666667,91,96
barabasi_albert,220,90,Greedy Independent Cover,90.09666666666666,90,92
barabasi_albert,220,90,Sorted ListLeft,101.97,99,106
barabasi_albert,220,90,Sorted ListRight,217.67,217,218
barabasi_albert,220,90,DFS,124.0,124,124
barabasi_albert,225,180,Maximum Degree Greedy,182.69,181,187
barabasi_albert,225,180,Greedy Independent Cover,180.0,180,180
barabasi_albert,225,180,Sorted ListLeft,214.68333333333334,212,217
barabasi_albert,225,180,Sorted ListRight,224.0,224,224
barabasi_albert,225,180,DFS,216.0,216,216
barabasi_albert,225,93,Maximum Degree Greedy,95.72666666666667,94,99
barabasi_albert,225,93,Greedy Independent Cover,93.05333333333333,93,94
barabasi_albert,225,93,Sorted ListLeft,105.95666666666666,103,109
barabasi_albert,225,93,Sorted ListRight,223.0,223,223
barabasi_albert,225,93,DFS,127.0,127,127
barabasi_albert,230,184,Maximum Degree Greedy,186.77,186,191
barabasi_albert,230,184,Greedy Independent Cover,184.0,184,184
barabasi_albert,230,184,Sorted ListLeft,216.60333333333332,215,218
barabasi_albert,230,184,Sorted ListRight,229.0,229,229
barabasi_albert,230,184,DFS,219.0,219,219
barabasi_albert,230,97,Maximum Degree Greedy,100.89333333333333,99,104
barabasi_albert,230,97,Greedy Independent Cover,97.11,97,99
